filename,title,author,date,date_start,date_end,citation
BERTARM.xml,De arte musica,Bertrandus Prudentius,9th-11th century,800,1099,chtmlBERTARM.xml
JACDCM.xml,Tractatus de consonantiis musicalibus,Jacobus Leodiensis,14th century,1300,1399,chtmlJACDCM.xml
PEPESUM.xml,Summa musice,Perseus and Petrus,13th century,1200,1299,chtmlPEPESUM.xml
MARLU11.xml,"Lucidarium, tractatus undecimus",Marchetus de Padua,14th century,1300,1399,chtmlMARLU11.xml
REGHAR.xml,Epistola de harmonica institutione,Regino Prumiensis,9th-11th century,800,1099,chtmlREGHAR.xml
ANOIN_MOBB842.xml,[De intervallis],Anonymous,14th century,1300,1399,chtmlANOIN_MOBB842.xml
ANOMMON.xml,Mensura monocordi,Anonymous,9th-11th century,800,1099,chtmlANOMMON.xml
MUSICAO_MOBB842.xml,[Opusculum musicum],Anonymous,14th century,1300,1399,chtmlMUSICAO_MOBB842.xml
BURPOE.xml,Musica poetica,"Burmeister, Joachim",17th century,1600,1699,chtmlBURPOE.xml
ANOMUS.xml,Musicae liber,Anonymous,14th century,1300,1399,chtmlANOMUS.xml
LAFVAR.xml,"Lucidarium, Regulae de tonis, Tractatus figurarum, and Nova musica","Marchetus de Padua, Ciconia, and Anonymous",15th century,1400,1499,chtmlLAFVAR.xml
MURLIBM_MMBAI20I.xml,Libellus cantus mensurabilis,Johannes de Muris,14th century,1300,1399,chtmlMURLIBM_MMBAI20I.xml
SPANQUA.xml,Quaestiones musicae in usum scholae Northusianae,"Spangenberg, Iohannes",16th century,1500,1599,chtmlSPANQUA.xml
ANOTDCDM.xml,[Tractatus de contrapuncto et de musica mensurabili],Anonymous,15th century,1400,1499,chtmlANOTDCDM.xml
RAMMP1T1.xml,"Musica practica, prima pars, tractatus primus","Ramus de Pareia, Bartholomeus",15th century,1400,1499,chtmlRAMMP1T1.xml
ANOSEM.xml,De semibrevibus caudatis,Anonymous,14th century,1300,1399,chtmlANOSEM.xml
ANOMMB.xml,Mensura monochordi Boetii,Anonymous,12th century,1100,1199,chtmlANOMMB.xml
ANOCAN.xml,De cantibus quae supra modum intenduntur vel remittuntur,Anonymous,9th-11th century,800,1099,chtmlANOCAN.xml
ODORE.xml,Regulae super abacum,Odo,9th-11th century,800,1099,chtmlODORE.xml
CICPROP.xml,De proportionibus,"Ciconia, Johannes",15th century,1400,1499,chtmlCICPROP.xml
ANOTRDMW.xml,[Tractatulus de musica],Anonymous,14th century,1300,1399,chtmlANOTRDMW.xml
MURMUS.xml,Tractatus de musica,Johannes de Muris,14th century,1300,1399,chtmlMURMUS.xml
ANOOXA.xml,[Glossae in Micrologum],Anonymous,13th century,1200,1299,chtmlANOOXA.xml
ANOCMM.xml,Compendium musicae mensurabilis artis antiquae,Anonymous,13th century,1200,1299,chtmlANOCMM.xml
ODOREG.xml,Regulae super abacum,Odo,9th-11th century,800,1099,chtmlODOREG.xml
HANREG.xml,Regule,Robertus de Handlo,14th century,1300,1399,chtmlHANREG.xml
RAMMP3T2.xml,"Musica practica, tertia pars, tractatus secundus","Ramus de Pareia, Bartholomeus",15th century,1400,1499,chtmlRAMMP3T2.xml
WALREG.xml,"Regulae Magistri Thomae Walsingham de figuris compositis et non compositis, et de cantu perfecto et imperfecto, et de modis incipiunt","Walsingham, Thomas",14th century,1300,1399,chtmlWALREG.xml
ANOMET1_MBAVR114.xml,Metrologus,Anonymous,14th century,1300,1399,chtmlANOMET1_MBAVR114.xml
MURLIBM1_MMBAH165.xml,Libellus cantus mensurabilis,Johannes de Muris,14th century,1300,1399,chtmlMURLIBM1_MMBAH165.xml
ANOMUSC.xml,Musice compilatio,Anonymous,14th century,1300,1399,chtmlANOMUSC.xml
ANOCBT.xml,Commemoratio brevis de tonis et psalmis modulandis,Anonymous,9th-11th century,800,1099,chtmlANOCBT.xml
CARDEM.xml,De musica liber,"Cardanus, Hieronymus",16th century,1500,1599,chtmlCARDEM.xml
GENTPRA_MGRU70.xml,"De arte musicali, secunda pars: Musica practica",Dionysius Lewis de Ryckel,15th century,1400,1499,chtmlGENTPRA_MGRU70.xml
ANOMUPO.xml,Tractatus de musica plana et organica,Anonymous,13th century,1200,1299,chtmlANOMUPO.xml
ODODI.xml,Dialogus de musica,Odo,9th-11th century,800,1099,chtmlODODI.xml
ANOTRA17.xml,Tractatuli,Anonymous,12th century,1100,1199,chtmlANOTRA17.xml
STODEM.xml,De musica verbali libri duo,"Stoquerus, Gaspar",16th century,1500,1599,chtmlSTODEM.xml
DESCOM.xml,Compendium musicae,"Descartes, René",17th century,1600,1699,chtmlDESCOM.xml
GAFPM4.xml,Practica musice,"Gaffurio, Franchino",15th century,1400,1499,chtmlGAFPM4.xml
ANODDC_MLBL2145.xml,[De discantu et contranota],Anonymous,14th century,1300,1399,chtmlANODDC_MLBL2145.xml
MURMNOR.xml,[Prefatio de Johannis de Muris Musica speculativa],"Noricus, Conradus",16th century,1500,1599,chtmlMURMNOR.xml
MARLU10.xml,"Lucidarium, tractatus decimus",Marchetus de Padua,14th century,1300,1399,chtmlMARLU10.xml
MURLCM_MBAVB307.xml,Libellus cantus mensurabilis [fragmentum],Johannes de Muris,14th century,1300,1399,chtmlMURLCM_MBAVB307.xml
PAMGER.xml,[Gerontikon],"Pambo, Abbas",6th-8th century,500,799,chtmlPAMGER.xml
ANOCNTR_MSAVI44.xml,[Cantor vero vocatur],Anonymous,15th century,1400,1499,chtmlANOCNTR_MSAVI44.xml
HOTRCM2.xml,Regulae cantus mensurati secundum Johannem Otteby,"Hothby, Johannes",15th century,1400,1499,chtmlHOTRCM2.xml
ANOCANT.xml,[Tractatus de cantu mensurabili],Anonymous,13th century,1200,1299,chtmlANOCANT.xml
VOLDEM_MIBME-78.xml,De modo addiscendi Cantum Ecclesiasticum unicus Tractatus,"Le Vol, Claudius",17th century,1600,1699,chtmlVOLDEM_MIBME-78.xml
REMMUS.xml,Musica,Remigius Altisiodorensis,9th-11th century,800,1099,chtmlREMMUS.xml
ARITRA.xml,Tractatus de musica,Aristotle,13th century,1200,1299,chtmlARITRA.xml
FOLMUS1.xml,"Musica theorica, sectio prima","Folianus, Ludovicus",16th century,1500,1599,chtmlFOLMUS1.xml
FOLMUS3.xml,"Musica theorica, sectio tertia","Folianus, Ludovicus",16th century,1500,1599,chtmlFOLMUS3.xml
ANOECC.xml,Ecce modorum sive tonorum auspice Christo incipit ordo,Anonymous,9th-11th century,800,1099,chtmlANOECC.xml
TORKDEC1_MBAVR114.xml,[Declaratio trianguli et scuti],"Torkesey, Johannes",14th century,1300,1399,chtmlTORKDEC1_MBAVR114.xml
GAFTM2.xml,"Theorica musice, liber secundus","Gaffurio, Franchino",15th century,1400,1499,chtmlGAFTM2.xml
JOAMUS.xml,De musica antica et moderna,Joannes Presbyter,12th century,1100,1199,chtmlJOAMUS.xml
FRAARSC.xml,Ars cantus mensurabilis,Franco,13th century,1200,1299,chtmlFRAARSC.xml
ANOCOMB.xml,Commemoratio brevis de tonis et psalmis modulandis,Anonymous,9th-11th century,800,1099,chtmlANOCOMB.xml
PROEXP.xml,Expositiones tractatus pratice cantus mensurabilis magistri Johannis de Muris,Prosdocimo de' Beldomandi,15th century,1400,1499,chtmlPROEXP.xml
CASLETP.xml,Epistola XL: Boethio patricio Theodericvs rex,"Cassiodorus, Aurelius",6th-8th century,500,799,chtmlCASLETP.xml
ANODCON.xml,De contrapuncto,Anonymous,15th century,1400,1499,chtmlANODCON.xml
ADORFA.xml,Ad organum faciendum,Anonymous,9th-11th century,800,1099,chtmlADORFA.xml
VITARSC.xml,Ars contrapunctus,Philippe de Vitry,14th century,1300,1399,chtmlVITARSC.xml
MARLU12.xml,"Lucidarium, tractatus duodecimus",Marchetus de Padua,14th century,1300,1399,chtmlMARLU12.xml
COCTET4.xml,"Tetrachordum musices, tractatus quartus","Cochlaeus, Johannes",16th century,1500,1599,chtmlCOCTET4.xml
AURMD.xml,Musica disciplina,Aurelianus Reomensis,9th-11th century,800,1099,chtmlAURMD.xml
VERLDM.xml,Liber de musica,Johannes Verulus de Anagnia,14th century,1300,1399,chtmlVERLDM.xml
ANOMM_MLBL2145.xml,[De mensurabili musica],Anonymous,14th century,1300,1399,chtmlANOMM_MLBL2145.xml
ANO1MUS.xml,Musica,Anonymous I,9th-11th century,800,1099,chtmlANO1MUS.xml
RAMMP1T2.xml,"Musica practica, prima pars, tractatus secundus","Ramus de Pareia, Bartholomeus",15th century,1400,1499,chtmlRAMMP1T2.xml
ODOPRO.xml,"Dialogus de musica, prologus",Odo,9th-11th century,800,1099,chtmlODOPRO.xml
GUIRRH.xml,Regulae rhythmicae in antiphonarii sui prologum prolatae,Guido d'Arezzo,9th-11th century,800,1099,chtmlGUIRRH.xml
ARSORG.xml,Ars organi,Anonymous,12th century,1100,1199,chtmlARSORG.xml
ANODIA.xml,[Dialogus de organo et tractatulus de cantu],Anonymous,9th-11th century,800,1099,chtmlANODIA.xml
ANOGUI_MBAVR114.xml,[Guidonis musica],Anonymous,12th century,1100,1199,chtmlANOGUI_MBAVR114.xml
RAMMP3T1.xml,"Musica practica, tertia pars, tractatus primus","Ramus de Pareia, Bartholomeus",15th century,1400,1499,chtmlRAMMP3T1.xml
ANOTAA.xml,Tractatus artis antiquae cum explicatione mensurae binariae,Anonymous,13th century,1200,1299,chtmlANOTAA.xml
MONPREC.xml,De preceptis artis musice et pratice compendiosus libellus,Guilielmus monachus,15th century,1400,1499,chtmlMONPREC.xml
ZELTRAC.xml,Tractatus de cantu perfecto et imperfecto,Henricus de Zeelandia,14th century,1300,1399,chtmlZELTRAC.xml
RAMMP1T3.xml,"Musica practica, prima pars, tractatus tertius","Ramus de Pareia, Bartholomeus",15th century,1400,1499,chtmlRAMMP1T3.xml
ANOFIT.xml,Tractatulus de figuris et temporibus,Anonymous,14th century,1300,1399,chtmlANOFIT.xml
ADEMUS.xml,Musica,Adelboldus,9th-11th century,800,1099,chtmlADEMUS.xml
REGDEML_MLBL2145.xml,Regula de monocordo,Anonymous,14th century,1300,1399,chtmlREGDEML_MLBL2145.xml
ANOAPM_MBAVR114.xml,Ars plane musice,Anonymous,14th century,1300,1399,chtmlANOAPM_MBAVR114.xml
FINPRA.xml,Practica musica,"Finck, Hermann",16th century,1500,1599,chtmlFINPRA.xml
NICTRA.xml,Tractatus de musica,Nicolaus de Senis,15th century,1400,1499,chtmlNICTRA.xml
MURCOMP_MBAVR114.xml,Compendium musicae practicae,Johannes de Muris,14th century,1300,1399,chtmlMURCOMP_MBAVR114.xml
ANORUB.xml,Rubrice brevis,Anonymous,14th century,1300,1399,chtmlANORUB.xml
MARLU13.xml,"Lucidarium, tractatus decimustertius",Marchetus de Padua,14th century,1300,1399,chtmlMARLU13.xml
JOHDEM.xml,De musica cum tonario,Johannes Affligemensis,9th-11th century,800,1099,chtmlJOHDEM.xml
BERTON.xml,Tonale Sancti Bernardi,Anonymous,12th century,1100,1199,chtmlBERTON.xml
JACCDM.xml,Compendium de musica,Jacobus Leodiensis,14th century,1300,1399,chtmlJACCDM.xml
ANOORME.xml,De organo mediolanensi,Anonymous,15th century,1400,1499,chtmlANOORME.xml
ANOOCTT_MLBLL763.xml,Et octo tonorum incipit tractatus metricus,Anonymous,14th century,1300,1399,chtmlANOOCTT_MLBLL763.xml
BOENMUS.xml,Musica,"Boen, Johannes",14th century,1300,1399,chtmlBOENMUS.xml
HOTDEP.xml,De proportionibus,"Hothby, Johannes",15th century,1400,1499,chtmlHOTDEP.xml
UGODEC2.xml,"Declaratio musicae disciplinae, liber secundus",Ugolino Urbevetanis,15th century,1400,1499,chtmlUGODEC2.xml
NOTDEMU.xml,[De musica],Notker,9th-11th century,800,1099,chtmlNOTDEMU.xml
CONCAN.xml,De modo bene cantandi,"Zabern, Conrad von",15th century,1400,1499,chtmlCONCAN.xml
ANO4DEM.xml,De mensuris et discantu,Anonymous 4,13th century,1200,1299,chtmlANO4DEM.xml
TINDIF.xml,Diffinitorium musicae,"Tinctoris, Johannes",15th century,1400,1499,chtmlTINDIF.xml
ANDCON.xml,De contrapuncto quaedam regulae utiles,Phillipotus Andrea,14th century,1300,1399,chtmlANDCON.xml
MACCOMSS.xml,Somnium Scipionis,"Cicero, Marcus Tullius",3rd-5th century,200,499,chtmlMACCOMSS.xml
GAFTM3.xml,"Theorica musice, liber tertius","Gaffurio, Franchino",15th century,1400,1499,chtmlGAFTM3.xml
TDMUS3_MOBB842.xml,"Musica, liber tercius",Theinredus Doverensis,12th century,1100,1199,chtmlTDMUS3_MOBB842.xml
HOTRCM1.xml,Sequuntur regulae cantus mensurati eiusdem Ottobi,"Hothby, Johannes",15th century,1400,1499,chtmlHOTRCM1.xml
FOLMUS2.xml,"Musica theorica, sectio secunda","Folianus, Ludovicus",16th century,1500,1599,chtmlFOLMUS2.xml
NICLAU.xml,"De laude et utilitate spiritualium canticorum, quae fiunt in ecclesia Christiana; seu de psalmodiae bono","Nicetius, episcopus",6th-8th century,500,799,chtmlNICLAU.xml
ANOAMPO_MBAVB307.xml,Ars et modus pulsandi organa secundum modum nouissimum inuentum per magistros musicos modernos,Anonymous,14th century,1300,1399,chtmlANOAMPO_MBAVB307.xml
PROBRE2.xml,Brevis summula proportionum,Prosdocimo de' Beldomandi,15th century,1400,1499,chtmlPROBRE2.xml
GUNDDIV.xml,"De divisione philosophiae, Liber decimus, ""De musica""","Gundissalinus, Dominicus",12th century,1100,1199,chtmlGUNDDIV.xml
LIPMUS.xml,Synopsis musicae novae omnino verae atque methodicae universae,"Lippius, Johannes",17th century,1600,1699,chtmlLIPMUS.xml
DONFRA_MFBMA295.xml,Fragmentum. Lectori Ingenuo,"Doni, Giovanni Battista",17th century,1600,1699,chtmlDONFRA_MFBMA295.xml
ANOFRAG_MOBB842.xml,[Fragmenta],Anonymous,14th century,1300,1399,chtmlANOFRAG_MOBB842.xml
CONMON.xml,Opusculum de monochordo,"Zabern, Conrad von",15th century,1400,1499,chtmlCONMON.xml
ANOCOMP.xml,Tractatus de musica compendium cantus figurati,Anonymous,15th century,1400,1499,chtmlANOCOMP.xml
BURMUS2.xml,"Musices opusculum, tractatus secundus","Burtius, Nicolaus",15th century,1400,1499,chtmlBURMUS2.xml
HOTDEC.xml,De cantu figurato,"Hothby, Johannes",15th century,1400,1499,chtmlHOTDEC.xml
GUIMIC.xml,Micrologus,Guido d'Arezzo,9th-11th century,800,1099,chtmlGUIMIC.xml
ANOHOL6A_MVNB4774.xml,[Opusculum de musica ex traditione Iohannis Hollandrini],Anonymous,15th century,1400,1499,chtmlANOHOL6A_MVNB4774.xml
BOEARI1.xml,"De institutione arithmetica, liber primus","Boethius, Anicius Manlius Severinus",6th-8th century,500,799,chtmlBOEARI1.xml
PROLIB.xml,Libellus monocordi,Prosdocimo de' Beldomandi,15th century,1400,1499,chtmlPROLIB.xml
ANOBRI.xml,[De musica mensurata],Anonymous,15th century,1400,1499,chtmlANOBRI.xml
JACSP1A.xml,"Speculum musicae, Liber primus",Jacobus Leodiensis,14th century,1300,1399,chtmlJACSP1A.xml
GAFPM3.xml,Practica musice,"Gaffurio, Franchino",15th century,1400,1499,chtmlGAFPM3.xml
ANO3FRAM.xml,Fragmentum musices,Anonymous III,12th century,1100,1199,chtmlANO3FRAM.xml
MURTON.xml,De tonis,Johannes de Muris,14th century,1300,1399,chtmlMURTON.xml
ANOQUOO.xml,Quomodo organice moduletur,Anonymous,12th century,1100,1199,chtmlANOQUOO.xml
COCTET1.xml,"Tetrachordum musices, tractatus primus","Cochlaeus, Johannes",16th century,1500,1599,chtmlCOCTET1.xml
ANOMENR.xml,[Mensura instrumenti organici],Anonymous,9th-11th century,800,1099,chtmlANOMENR.xml
GUISTON.xml,Tractatus de tonis,Guido de Sancto Dionysio,14th century,1300,1399,chtmlGUISTON.xml
ANOMCCP_MSAVI44.xml,[De modo cantandi cantum planum],Anonymous,15th century,1400,1499,chtmlANOMCCP_MSAVI44.xml
ANOFIG.xml,Ars musicae mensurabilis secundum Franconem,Anonymous,13th century,1200,1299,chtmlANOFIG.xml
GUIPRO.xml,Prologus in antiphonarium,Guido d'Arezzo,9th-11th century,800,1099,chtmlGUIPRO.xml
ANOVOL.xml,Volens facere clavicordium,Anonymous,15th century,1400,1499,chtmlANOVOL.xml
ANO11TRA.xml,Tractatus de musica plana et mensurabili,Anonymous XI,15th century,1400,1499,chtmlANO11TRA.xml
ANODEF.xml,De figuris,Anonymous,14th century,1300,1399,chtmlANODEF.xml
ANOVERP.xml,[Versus de musica],Anonymous,15th century,1400,1499,chtmlANOVERP.xml
ANOMUSD.xml,[Musica disciplina],Anonymous,14th century,1300,1399,chtmlANOMUSD.xml
EBETRA.xml,Tractatus de mensura fistularum,Eberhardus Frisingensis,12th century,1100,1199,chtmlEBETRA.xml
ANOMUS2.xml,De musica,Anonymous,15th century,1400,1499,chtmlANOMUS2.xml
ANOOXP.xml,[Glossae in Micrologum],Anonymous,13th century,1200,1299,chtmlANOOXP.xml
ISIDEM.xml,De musica,Isidorus Hispalensis,6th-8th century,500,799,chtmlISIDEM.xml
GUIEP.xml,Epistola Guidonis Michaeli monacho de ignoto cantu,Guido d'Arezzo,9th-11th century,800,1099,chtmlGUIEP.xml
GUIEPI.xml,Epistola Guidonis Michaeli monacho de ignoto cantu directa,Guido d'Arezzo,9th-11th century,800,1099,chtmlGUIEPI.xml
ANO6DEM.xml,De musica mensurabili,Anonymous VI,14th century,1300,1399,chtmlANO6DEM.xml
BERNDCT.xml,De consona tonorum diversitate,Berno Augiensis,9th-11th century,800,1099,chtmlBERNDCT.xml
PETMUS.xml,Musica mensurabilis,Petrus Picardus,13th century,1200,1299,chtmlPETMUS.xml
ANOOXOC.xml,Comendacio artis musicae secundum quendam Gregorium,Anonymous,14th century,1300,1399,chtmlANOOXOC.xml
LUDSEN.xml,Sentencia in musica sonora subiecti,Ludovicus Sanctus,14th century,1300,1399,chtmlLUDSEN.xml
ANOINT_MLBLH978.xml,[De intervallis],Anonymous,13th century,1200,1299,chtmlANOINT_MLBLH978.xml
STOMTP_MMBN6486.xml,"De modo, tempore, et prolatione","Stoquerus, Gaspar",16th century,1500,1599,chtmlSTOMTP_MMBN6486.xml
ANOSPEC_MLBLL763.xml,Speculum cantancium. siue psallencium,Anonymous,14th century,1300,1399,chtmlANOSPEC_MLBLL763.xml
PROSPE.xml,Tractatus musice speculative,Prosdocimo de' Beldomandi,15th century,1400,1499,chtmlPROSPE.xml
HEYDAC1.xml,"De arte canendi, ac vero signorum in cantibus usu, liber primus","Heyden, Sebaldus",16th century,1500,1599,chtmlHEYDAC1.xml
TINTRAN.xml,Tractatus de notis et pausis,"Tinctoris, Johannes",15th century,1400,1499,chtmlTINTRAN.xml
TRADEF.xml,Tractatus de figuris sive de notis,Anonymous,14th century,1300,1399,chtmlTRADEF.xml
GALRITS1.xml,Vera quamque facilis ad cantandum atque brevis introductio,Johannes Gallicus dictus Carthusiensis seu de Mantua,15th century,1400,1499,chtmlGALRITS1.xml
ANODUA_MLBLL763.xml,Proportio est duarum rerum,Anonymous,14th century,1300,1399,chtmlANODUA_MLBLL763.xml
ANO11TDM.xml,[Tractatus de musica plana et mensurabili],Anonymous XI,15th century,1400,1499,chtmlANO11TDM.xml
SARTON.xml,Tonale secundum usum Sarum et universalis ecclesie,Anonymous,13th century,1200,1299,chtmlSARTON.xml
MURDEP.xml,Tractatus de proportionibus,Johannes de Muris,14th century,1300,1399,chtmlMURDEP.xml
TRAFIG.xml,Tractatus figurarum,Anonymous,14th century,1300,1399,chtmlTRAFIG.xml
JOHMU.xml,Musica,Johannes Affligemensis,9th-11th century,800,1099,chtmlJOHMU.xml
WILMUSI.xml,Musica,Willehelmus Hirsaugensis,9th-11th century,800,1099,chtmlWILMUSI.xml
GAFPM2.xml,Practica musice,"Gaffurio, Franchino",15th century,1400,1499,chtmlGAFPM2.xml
VITARSP.xml,Ars perfecta in musica,Philippe de Vitry,14th century,1300,1399,chtmlVITARSP.xml
ANOHARP_MOBB842.xml,[De harmonia planetarum],Anonymous,14th century,1300,1399,chtmlANOHARP_MOBB842.xml
ANOQUAL_MPBN7400.xml,Qualiter debeant fieri organa,Anonymous,13th century,1200,1299,chtmlANOQUAL_MPBN7400.xml
ANOQS.xml,Quaestiones et solutiones advidendum tam mensurabilis cantus quam immensurabilis musica,Anonymous,15th century,1400,1499,chtmlANOQS.xml
BOENARS_MLBL2322.xml,Ars musice,"Boen, Johannes",14th century,1300,1399,chtmlBOENARS_MLBL2322.xml
MARLU16.xml,"Lucidarium, tractatus decimussextus",Marchetus de Padua,14th century,1300,1399,chtmlMARLU16.xml
HOTDIA.xml,Dialogus in arte musica,"Hothby, Johannes",15th century,1400,1499,chtmlHOTDIA.xml
PROTRAP1.xml,Tractatus practice de musica mensurabili,Prosdocimo de' Beldomandi,15th century,1400,1499,chtmlPROTRAP1.xml
BEDMUT.xml,Musica theorica,Bede [Ps.],6th-8th century,500,799,chtmlBEDMUT.xml
HANSUM.xml,Summa,"Hanboys, Johannes",14th century,1300,1399,chtmlHANSUM.xml
ANOMUSI_MBAVB307.xml,[De musica],Anonymous,14th century,1300,1399,chtmlANOMUSI_MBAVB307.xml
BURMUS3.xml,"Musices opusculum, tractatus tertius","Burtius, Nicolaus",15th century,1400,1499,chtmlBURMUS3.xml
CASLETC.xml,Epistola XL: Boethio patricio Theodericvs rex,"Cassiodorus, Aurelius",6th-8th century,500,799,chtmlCASLETC.xml
CASTRA.xml,Tractatus de diversis figuris,Philippus de Caserta,14th century,1300,1399,chtmlCASTRA.xml
HUCHARM.xml,De harmonica institutione,Hucbald,9th-11th century,800,1099,chtmlHUCHARM.xml
ANOOCT_MLBLL763.xml,De octo tonis vbi nascuntur et oriuntur aut efficiuntur,Anonymous,14th century,1300,1399,chtmlANOOCT_MLBLL763.xml
ANO4COM.xml,Compendium artis mensurabilis tam veteris quam novae,Anonymous IV,15th century,1400,1499,chtmlANO4COM.xml
MONPSAL.xml,Monacho qua mente sit psallendum,Anonymous,6th-8th century,500,799,chtmlMONPSAL.xml
GALTRA.xml,Incipit praefationcula in tam admirabilem quam tacitam et quietissimam novorum concinentiam,Johannes Gallicus dictus Carthusiensis seu de Mantua,15th century,1400,1499,chtmlGALTRA.xml
GAFTM4.xml,"Theorica musice, liber quartus","Gaffurio, Franchino",15th century,1400,1499,chtmlGAFTM4.xml
PROBRE1.xml,Brevis summula proportionum quantum ad musicam pertinet,Prosdocimo de' Beldomandi,15th century,1400,1499,chtmlPROBRE1.xml
LAMCOM.xml,Compendium musices,Lampadius,16th century,1500,1599,chtmlLAMCOM.xml
GARDMMP.xml,De musica mensurabili positio,Johannes de Garlandia,13th century,1200,1299,chtmlGARDMMP.xml
ANO3DEC.xml,De cantu mensurabili,Anonymous 3,13th century,1200,1299,chtmlANO3DEC.xml
BURMUS1.xml,"Musices opusculum, tractatus primus","Burtius, Nicolaus",15th century,1400,1499,chtmlBURMUS1.xml
SALSCI.xml,Scientia artis musicae,"Salomo, Elias",13th century,1200,1299,chtmlSALSCI.xml
PERTRA.xml,Tractatus musicae scientiae,"Person, Gobelinus",15th century,1400,1499,chtmlPERTRA.xml
UGODEC5.xml,"Declaratio musicae disciplinae, liber quintus",Ugolino Urbevetanis,15th century,1400,1499,chtmlUGODEC5.xml
MARLU14.xml,"Lucidarium, tractatus decimusquartus",Marchetus de Padua,14th century,1300,1399,chtmlMARLU14.xml
BOEARI2.xml,"De institutione arithmetica, liber secundus","Boethius, Anicius Manlius Severinus",6th-8th century,500,799,chtmlBOEARI2.xml
MURMUSAB.xml,Musica Johannis de Muris abbreviata,Johannes de Muris,14th century,1300,1399,chtmlMURMUSAB.xml
JACSP1B.xml,"Speculum musicae, Liber primus",Jacobus Leodiensis,14th century,1300,1399,chtmlJACSP1B.xml
HOFDOC.xml,Doctrina de tonis seu modis musicis,"Hofman, Eucharius",16th century,1500,1599,chtmlHOFDOC.xml
HANREGU.xml,Regulae,Robertus de Handlo,14th century,1300,1399,chtmlHANREGU.xml
BECANO.xml,Tractatus,Anonymous,9th-11th century,800,1099,chtmlBECANO.xml
ANOFRAM.xml,Fragmentum de mensuris,Anonymous,14th century,1300,1399,chtmlANOFRAM.xml
FRAACMO_MOBB842.xml,Ars cantus mensurabilis,Franco,13th century,1200,1299,chtmlFRAACMO_MOBB842.xml
PROCON.xml,Contrapunctus,Prosdocimo de' Beldomandi,15th century,1400,1499,chtmlPROCON.xml
GUIREG.xml,Regulae rhythmicae,Guido d'Arezzo,9th-11th century,800,1099,chtmlGUIREG.xml
COCTET2.xml,"Tetrachordum musices, tractatus secundus","Cochlaeus, Johannes",16th century,1500,1599,chtmlCOCTET2.xml
ANOCYM.xml,[Mensura cymbalorum],Anonymous,14th century,1300,1399,chtmlANOCYM.xml
ANOFIS.xml,De mensura fistularum in organis,Anonymous,12th century,1100,1199,chtmlANOFIS.xml
GALRITS3.xml,Incipit liber tertius de contrapuncto praefationcula,Johannes Gallicus dictus Carthusiensis seu de Mantua,15th century,1400,1499,chtmlGALRITS3.xml
ANOSPI.xml,[Miscellanea],Anonymous,9th-11th century,800,1099,chtmlANOSPI.xml
ANOVERS.xml,Item versi eiusdem acute divisionis,Anonymous,9th-11th century,800,1099,chtmlANOVERS.xml
MURLIBV_MVBM8-85.xml,Libellus cantus mensurabilis,Johannes de Muris,14th century,1300,1399,chtmlMURLIBV_MVBM8-85.xml
TINTRAL.xml,Tractatus alterationum,"Tinctoris, Johannes",15th century,1400,1499,chtmlTINTRAL.xml
ANOCBP.xml,Compendium breve de proportionibus,Anonymous,15th century,1400,1499,chtmlANOCBP.xml
BERMAN4_MBAVR114.xml,"[De discantu, proportionibus et tonis]",Anonymous,14th century,1300,1399,chtmlBERMAN4_MBAVR114.xml
ODAREG.xml,Registrum tonorum,Odalschalchus,12th century,1100,1199,chtmlODAREG.xml
ANO12TCF.xml,Tractatus cantus figurati,Anonymous,15th century,1400,1499,chtmlANO12TCF.xml
TINLDN.xml,Liber de natura et proprietate tonorum,"Tinctoris, Johannes",15th century,1400,1499,chtmlTINLDN.xml
MARPOM.xml,Pomerium,Marchetus de Padua,14th century,1300,1399,chtmlMARPOM.xml
QUAPRIA1_MLBL4909.xml,Quatuor Principalia I,Anonymous,14th century,1300,1399,chtmlQUAPRIA1_MLBL4909.xml
JOHPAL.xml,Palma choralis,Johannes de Olomons,15th century,1400,1499,chtmlJOHPAL.xml
HEYDAC2.xml,"De arte canendi, ac vero signorum in cantibus usu, liber secundus","Heyden, Sebaldus",16th century,1500,1599,chtmlHEYDAC2.xml
ANODES.xml,De sinemenis,Anonymous,13th century,1200,1299,chtmlANODES.xml
ANOMON.xml,[Tractatus de organo],Anonymous,12th century,1100,1199,chtmlANOMON.xml
GERCAR_MSAVI44.xml,[Carmina],"Gerson, Johannes de",15th century,1400,1499,chtmlGERCAR_MSAVI44.xml
PAUTRA.xml,Tractatus de musica,"Paulirinus, Paulus",15th century,1400,1499,chtmlPAUTRA.xml
GALRITS2.xml,"Incipit liber secundus de sex, ut, re, mi, fa, sol, la, sillabis",Johannes Gallicus dictus Carthusiensis seu de Mantua,15th century,1400,1499,chtmlGALRITS2.xml
ALIMUS.xml,Alia musica,Anonymous,9th-11th century,800,1099,chtmlALIMUS.xml
COCTET3.xml,"Tetrachordum musices, tractatus tertius","Cochlaeus, Johannes",16th century,1500,1599,chtmlCOCTET3.xml
ANOQUOM.xml,Quomodo de arithmetica procedit musica,Anonymous,9th-11th century,800,1099,chtmlANOQUOM.xml
ANOOMD.xml,Sub brevissimo compendio Philippus de Vitriaco in musica incipit,Anonymous,14th century,1300,1399,chtmlANOOMD.xml
GAFPM1.xml,Practica musice,"Gaffurio, Franchino",15th century,1400,1499,chtmlGAFPM1.xml
